FID,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,ANIMAL_CNT,E_ANIMAL_C,AU,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
674,"1310 COUNTY ROAD 83, NEWVILLE",AL,36353,31.4634549,-85.4371999,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,180224,180224,88 lb per 1000 lb animal unit, ,-9510826,3693086
675,"1424 COUNTY ROAD 35, OZARK",AL,36360,31.4534542,-85.5625029,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,154880,154880,88 lb per 1000 lb animal unit, ,-9524775,3691781
676,"1373 COUNTY ROAD 55, FORT PAYNE",AL,35967,34.3106533,-85.7789154,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9548866,4070593
677,"3114 COUNTY ROAD 141, IDER",AL,35981,34.7512545,-85.6334859,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,122496,122496,88 lb per 1000 lb animal unit, ,-9532677,4130130
678,"7352 AL HWY 40/ HILLTOP RD., HENAGAR",AL,35978,34.6093392,-85.7331229,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,135168,135168,88 lb per 1000 lb animal unit, ,-9543768,4110919
679,"1494 CO RD 384, CROSSVILLE",AL,35962,34.2569411,-86.0521034,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,245872,245872,88 lb per 1000 lb animal unit, ,-9579277,4063356
680,"CO RD 217, FORT PAYNE",AL,35968,34.5216736,-85.7791915,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9548896,4099068
681,"CO RD 803, FLAT ROCK",AL,35966,34.7505713,-85.6571704,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,38720,38720,88 lb per 1000 lb animal unit, ,-9535313,4130037
682,"7952 AL HWY 68, COLLINSVILLE",AL,35961,34.286227,-85.9040167,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,109296,109296,88 lb per 1000 lb animal unit, ,-9562792,4067301
683,"CO RD 879, COLLINSVILLE",AL,35961,34.2446075,-85.9337645,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,25344,25344,88 lb per 1000 lb animal unit, ,-9566103,4061695
684,"578 COUNTY ROAD 77, FORT PAYNE",AL,35967,34.2899478,-85.7842615,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,166144,166144,88 lb per 1000 lb animal unit, ,-9549461,4067803
685,"1172 CO RD 764, HENAGAR",AL,35978,34.6794085,-85.7022264,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,13904,13904,88 lb per 1000 lb animal unit, ,-9540329,4120400
686,"1792 COUNTY ROAD 482, CROSSVILLE",AL,35962,34.3196736,-86.0535527,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,136576,136576,88 lb per 1000 lb animal unit, ,-9579438,4071808
687,"4135 COUNTY ROAD 71 CENTRE,",AL,35960,34.1316255,-85.6733282,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,137984,137984,88 lb per 1000 lb animal unit, ,-9537112,4046491
688,"1803 CO RD 19, GROVEOAK",AL,35975,34.461567,-86.055758,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,13376,13376,88 lb per 1000 lb animal unit, ,-9579684,4090950
689,"CO RD 70 & 357, GROVEOAK",AL,35975,34.4054482,-86.0181325,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,132088,132088,88 lb per 1000 lb animal unit, ,-9575495,4083375
690,"CHARLES FLYNN,HENAGAR",AL,0,34.635084,-85.7671936,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,223168,223168,88 lb per 1000 lb animal unit, ,-9547561,4114401
691,"THOMAS R COLEMAN,SPRINGVILLE",AL,0,33.7750997,-86.4716512,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9625981,3998644
692,"CO RD 429 & CO RD 497, FYFFE",AL,35971,34.4366983,-85.9564312,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,159808,159808,88 lb per 1000 lb animal unit, ,-9568627,4087593
693,"8343 COUNTY ROAD 51, COLLINSVILLE",AL,35961,34.3271423,-85.8448402,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,30976,30976,88 lb per 1000 lb animal unit, ,-9556204,4072815
694,"538 COUNTY ROAD 427, FYFFE",AL,35971,34.4438317,-85.9887392,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9572223,4088555
695,"3303 COUNTY ROAD 479, BOAZ",AL,35957,34.231789,-86.075384,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9581868,4059969
697,"2441 CO RD 837, BOAZ",AL,35957,34.203149,-86.0795804,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,123904,123904,88 lb per 1000 lb animal unit, ,-9582336,4056114
698,"1012 US HWY 11, ATTALLA",AL,35954,34.0216,-86.089489,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9583439,4031704
699,"80 COUNTY ROAD 9, CROSSVILLE",AL,35962,34.307311,-86.0892535,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,126720,126720,88 lb per 1000 lb animal unit, ,-9583412,4070142
700,"461 COUNTY ROAD 420, FYFFE",AL,35971,34.3967966,-85.9869001,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,168960,168960,88 lb per 1000 lb animal unit, ,-9572018,4082208
701,"1412 EAST HOUSTON LOOP ROAD, FORT PAYNE",AL,35968,34.4687,-85.741665,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,101376,101376,88 lb per 1000 lb animal unit, ,-9544719,4091913
702,"866 EDGEFIELD ROAD, CROSSVILLE",AL,35962,34.3515323,-86.107629,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,168960,168960,88 lb per 1000 lb animal unit, ,-9585458,4076103
703,"4957 COUNTY ROAD 150, DAWSON",AL,35963,34.3787308,-85.9421802,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,167552,167552,88 lb per 1000 lb animal unit, ,-9567040,4079771
704,"INTERSECTION OF CO RD 414 & 412, BOAZ",AL,35957,34.2003496,-86.0690209,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,25344,25344,88 lb per 1000 lb animal unit, ,-9581160,4055737
705,"464 CO RD 359, CROSSVILLE",AL,35974,34.366402,-86.049644,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,29392,29392,88 lb per 1000 lb animal unit, ,-9579003,4078108
706,"4044 COUNTY ROAD 76, FYFFE",AL,35971,34.4325716,-85.9798236,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,91520,91520,88 lb per 1000 lb animal unit, ,-9571231,4087036
707,"CO. RD. 479, BOAZ",AL,35957,34.2400205,-86.0771523,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,168960,168960,88 lb per 1000 lb animal unit, ,-9582065,4061078
708,"CO RD 221, COLLINSVILLE",AL,35961,34.2513819,-85.9535786,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,16192,16192,88 lb per 1000 lb animal unit, ,-9568309,4062607
709,"2097 COUNTY ROAD 58, ALBERTVILLE",AL,35951,34.3709279,-86.0500443,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,165440,165440,88 lb per 1000 lb animal unit, ,-9579048,4078719
710,"CO RD 170, CROSSVILLE",AL,35962,34.2766517,-86.037335,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9577633,4066011
711,"1442 DOGWOOD DRIVE, IDER",AL,35981,34.716645,-85.6719573,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,112640,112640,88 lb per 1000 lb animal unit, ,-9536959,4125442
712,"COUNTY ROAD 507, RAINSVILLE",AL,35986,34.4995881,-85.7698664,Poultry,POULTRY (Pullet);,SIS0254, , , , ,0,42944,42944,88 lb per 1000 lb animal unit, ,-9547858,4096084
713,"WALKERS CHAPEL RD AND CO RD 248, FORT PAYNE",AL,0,34.3348134,-85.7341333,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,327800,327800,88 lb per 1000 lb animal unit, ,-9543881,4073849
714,"COUNTY ROAD 3, ALBERTVILLE",AL,35950,34.3565218,-86.0775729,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,25872,25872,88 lb per 1000 lb animal unit, ,-9582112,4076776
715,"239 CO RD 340, GERALDINE",AL,35974,34.376176,-86.0330338,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,13552,13552,88 lb per 1000 lb animal unit, ,-9577154,4079427
716,"1019 HOUSTON ROAD, FORT PAYNE",AL,35968,29.7604267,-95.3698028,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,101376,101376,88 lb per 1000 lb animal unit, ,-10616519,3472793
717,"COUNTY ROAD 446, COLLINSVILLE",AL,35961,34.425135,-85.845108,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9556234,4086032
718,"J WOOTTEN FARMS 4420 CO RD 141,IDER",AL,0,34.7431716,-85.6541785,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,112640,112640,88 lb per 1000 lb animal unit, ,-9534980,4129035
719,"1334 CO RD 698,PISGAH",AL,0,34.6018361,-85.8049092,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,112640,112640,88 lb per 1000 lb animal unit, ,-9551759,4109904
720,"CO RD 677, HENAGAR",AL,35978,34.5748607,-85.7291806,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,135168,135168,88 lb per 1000 lb animal unit, ,-9543329,4106256
721,"COUNTY ROAD 474, FORT PAYNE",AL,35967,34.4217767,-85.6247092,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,165000,165000,88 lb per 1000 lb animal unit, ,-9531700,4085579
722,"2160 COUNTY ROAD 9, CROSSVILLE",AL,35962,34.2577286,-85.9957295,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,154880,154880,88 lb per 1000 lb animal unit, ,-9573001,4063462
723,"241 CO RD 83, COLLINSVILLE",AL,35961,34.3202896,-85.8191906,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,15488,15488,88 lb per 1000 lb animal unit, ,-9553349,4071891
724,"3661 COUNTY ROAD 356, GROVEOAK",AL,35975,34.41456,-86.0725224,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,140800,140800,88 lb per 1000 lb animal unit, ,-9581550,4084605
725,"COUNTY ROAD 83, COLLINSVILLE",AL,35961,34.2935239,-85.7892164,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,123112,123112,88 lb per 1000 lb animal unit, ,-9550012,4068284
726,"4286 COUNTY ROAD 24, CROSSVILLE",AL,35962,34.311129,-86.067399,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,112640,112640,88 lb per 1000 lb animal unit, ,-9580980,4070657
727,"970 CO RD 433, CROSSVILLE",AL,35962,34.289279,-86.08297,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,14784,14784,88 lb per 1000 lb animal unit, ,-9582713,4067712
728,"3649 CO RD 46, DAWSON",AL,35963,34.3427947,-85.964717,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,27632,27632,88 lb per 1000 lb animal unit, ,-9569549,4074925
729,"CO RD 9, CROSSVILLE",AL,35962,34.3344575,-86.0495808,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,168960,168960,88 lb per 1000 lb animal unit, ,-9578996,4073801
730,"1204 COUNTY ROAD 665, HENAGAR",AL,35978,34.6083984,-85.7120278,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,202752,202752,88 lb per 1000 lb animal unit, ,-9541420,4110791
731,"19 COUNTY ROAD 353, ALBERTVILLE",AL,35951,34.3844552,-86.0586445,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,17600,17600,88 lb per 1000 lb animal unit, ,-9580005,4080543
732,"ACROSS THE ROAD FROM 4141 CO RD 356, GROVEOAK",AL,0,34.412094,-86.0831089,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,135168,135168,88 lb per 1000 lb animal unit, ,-9582728,4084272
733,"2446 COUNTY ROAD 494, FORT PAYNE",AL,35968,34.4695399,-85.7741542,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,146432,146432,88 lb per 1000 lb animal unit, ,-9548336,4092026
734,"80 COUNTY ROAD 111, CROSSVILLE",AL,35962,34.3580295,-86.079875,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,140800,140800,88 lb per 1000 lb animal unit, ,-9582368,4076979
735,"8612 COUNTY ROAD 51, COLLINSVILLE",AL,35961,34.3271431,-85.8448382,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,97152,97152,88 lb per 1000 lb animal unit, ,-9556204,4072815
736,"COUNTY ROAD 332, FORT PAYNE",AL,35967,34.3438519,-85.6854561,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,98560,98560,88 lb per 1000 lb animal unit, ,-9538462,4075068
738,"CO RD 57, COLLINSVILLE",AL,35961,34.3446393,-85.9044984,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,30272,30272,88 lb per 1000 lb animal unit, ,-9562846,4075174
739,"4871 CO RD 739, IDER",AL,35981,34.7203694,-85.5990485,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,167552,167552,88 lb per 1000 lb animal unit, ,-9528843,4125946
740,"761 COUNTY ROAD 430, FYFFE",AL,35971,34.4493611,-85.9675142,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,121088,121088,88 lb per 1000 lb animal unit, ,-9569860,4089302
741,"4175 COUNTY ROAD 458, FORT PAYNE",AL,35968,34.4743367,-85.6951619,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,154880,154880,88 lb per 1000 lb animal unit, ,-9539542,4092674
742,"725 COUNTY ROAD 897, RAINSVILLE",AL,35986,34.5232739,-85.8004371,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,154880,154880,88 lb per 1000 lb animal unit, ,-9551261,4099284
743,"2612 COUNTY ROAD 50, COLLINSVILLE",AL,35961,34.4581951,-85.9837397,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,122496,122496,88 lb per 1000 lb animal unit, ,-9571667,4090495
744,"1131 COUNTY ROAD 272, FORT PAYNE",AL,35967,34.3700639,-85.744693,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,133496,133496,88 lb per 1000 lb animal unit, ,-9545056,4078602
745,"6156 WILLOW ROAD IDER, IDER",AL,35981,34.725346,-85.6766449,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,118272,118272,88 lb per 1000 lb animal unit, ,-9537481,4126620
746,"5502 COUNTY ROAD 9, GERALDINE",AL,35974,34.3514798,-86.0008077,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,25608,25608,88 lb per 1000 lb animal unit, ,-9573567,4076096
747,"311 COUNTY ROAD 33, FYFFE",AL,35971,34.4299179,-85.922783,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,90112,90112,88 lb per 1000 lb animal unit, ,-9564881,4086678
748,"2228 CO RD 58, ALBERTVILLE",AL,35951,34.3780329,-86.0514295,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,14080,14080,88 lb per 1000 lb animal unit, ,-9579202,4079677
749,"1307 COUNTY ROAD 560, FORT PAYNE",AL,35968,34.4557277,-85.8038696,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,101376,101376,88 lb per 1000 lb animal unit, ,-9551644,4090161
750,"COUNTY ROAD 121, FORT PAYNE",AL,35986,34.5024784,-85.7424016,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,95040,95040,88 lb per 1000 lb animal unit, ,-9544801,4096475
751,"1288 COUNTY ROAD 20, DAWSON",AL,35963,34.3168719,-85.9455887,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9567420,4071431
752,"COUNTY ROAD 23, CROSSVILLE",AL,35962,34.3521639,-86.0602323,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9580182,4076189
753,"3032 CO RD 34, CROSSVILLE",AL,35962,34.323985,-86.0397009,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9577896,4072390
754,"433 COUNTY ROAD 386, ALBERTVILLE",AL,35951,34.2477769,-86.0854567,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,245872,245872,88 lb per 1000 lb animal unit, ,-9582990,4062122
755,"3430 COUNTY ROAD 356, GROVEOAK",AL,35975,34.4221577,-86.0680886,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,168960,168960,88 lb per 1000 lb animal unit, ,-9581056,4085630
756,"CO RD 43, FYFFE",AL,35971,34.5075799,-85.9811533,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,110528,110528,88 lb per 1000 lb animal unit, ,-9571379,4097164
757,"CO RD 497, FYFFE",AL,35971,34.4404285,-85.9522286,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163328,163328,88 lb per 1000 lb animal unit, ,-9568159,4088096
758,"COUNTY ROAD 159, FLAT ROCK",AL,35966,34.7562379,-85.6590836,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,76032,76032,88 lb per 1000 lb animal unit, ,-9535526,4130805
759,"15293 US HWY 11, COLLINSVILLE",AL,35961,34.384425,-85.7741619,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,126720,126720,88 lb per 1000 lb animal unit, ,-9548337,4080539
760,"2008 COUNTY ROAD 111, ALBERTVILLE",AL,35951,34.3745188,-86.1007346,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,138600,138600,88 lb per 1000 lb animal unit, ,-9584690,4079203
761,"197 CO RD 405, BOAZ",AL,35957,34.2086178,-86.0290256,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,13904,13904,88 lb per 1000 lb animal unit, ,-9576708,4056850
762,"2529 COUNTY ROAD 23, CROSSVILLE",AL,35962,34.355133,-86.0551832,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9579620,4076589
763,"2855 COUNTY ROAD 190, CROSSVILLE",AL,35962,34.3080526,-85.9475252,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,118272,118272,88 lb per 1000 lb animal unit, ,-9567635,4070242
764,"951 OLD GALLANT ROAD, ATTALLA",AL,35956,34.031577,-86.165799,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,135168,135168,88 lb per 1000 lb animal unit, ,-9591933,4033044
765,"2415 BRISTOW COVE ROAD, BOAZ",AL,35957,34.099278,-86.253304,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,91520,91520,88 lb per 1000 lb animal unit, ,-9601674,4042141
766,1141 WARRIOR VALLEY ROADTOONA,AL,0,34.019718,-86.2895585,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,98560,98560,88 lb per 1000 lb animal unit, ,-9605710,4031451
767,"875 EGYPT ROAD, ALTOONA",AL,35952,34.0613188,-86.1509686,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,140800,140800,88 lb per 1000 lb animal unit, ,-9590282,4037039
768,"760 BURTON LOOP ROAD, ALTOONA",AL,35952,33.982435,-86.317469,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,99264,99264,88 lb per 1000 lb animal unit, ,-9608817,4026445
769,"210 DURHAM ROAD, ALTOONA",AL,35952,34.06245,-86.2003,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,118272,118272,88 lb per 1000 lb animal unit, ,-9595774,4037191
770,"BARKSDALE ROAD, ATTALLA",AL,35954,34.1814144,-85.9911267,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,133760,133760,88 lb per 1000 lb animal unit, ,-9572489,4053189
771,"MILL HILL ROAD, ATTALLA",AL,35954,34.111145,-86.0450463,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,90112,90112,88 lb per 1000 lb animal unit, ,-9578491,4043737
772,"673 SAND VALLEY ROAD,ATTALLA",AL,0,34.074164,-86.1138009,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,137984,137984,88 lb per 1000 lb animal unit, ,-9586145,4038766
773,"601 BLACK BOTTOM RD,BOAZ",AL,0,34.156429,-86.2110989,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,101376,101376,88 lb per 1000 lb animal unit, ,-9596976,4049827
774,"4985 BLUFF ROAD, BOAZ",AL,35956,34.138864,-86.229029,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,163856,163856,88 lb per 1000 lb animal unit, ,-9598972,4047464
775,"1145 HIGHWAY 129, FAYETTE",AL,35555,33.760091,-87.7932764,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,91520,91520,88 lb per 1000 lb animal unit, ,-9773103,3996634
776,"3041 COUNTY ROAD 51, FAYETTE",AL,35555,33.7900598,-87.8687275,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,30272,30272,88 lb per 1000 lb animal unit, ,-9781503,4000648
777,"654 COUNTY ROAD 339, RUSSELLVILLE",AL,35654,34.4803208,-87.5294237,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,60544,60544,88 lb per 1000 lb animal unit, ,-9743731,4093482
778,"4118 COUNTY LINE ROAD, RUSSELLVILLE",AL,35654,34.6331729,-87.5288566,Poultry,POULTRY (Layer);,SIS0254, , , , ,0,18468,18468,57 lb per 1000 lb animal unit, ,-9743668,4114143
779,"1940 HIGHWAY 33, RUSSELLVILLE",AL,35653,34.5078726,-87.7286431,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,55528,55528,88 lb per 1000 lb animal unit, ,-9765908,4097203
780,"1455 HIGHWAY 87, RUSSELLVILLE",AL,35654,31.1333588,-86.0389924,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,119680,119680,88 lb per 1000 lb animal unit, ,-9577817,3650081
781,"10763 COUNTY ROAD 16, HODGES",AL,35571,34.414043,-87.9483269,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,80520,80520,88 lb per 1000 lb animal unit, ,-9790364,4084535
782,"2320 STATE HIGHWAY 172, HODGES",AL,35571,34.3350193,-87.9314599,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,187264,187264,88 lb per 1000 lb animal unit, ,-9788486,4073877
783,"448 OLD KEELON GAP ROAD, SPRUCE PINE",AL,35585,34.4353889,-87.7418975,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,122496,122496,88 lb per 1000 lb animal unit, ,-9767384,4087416
784,"729 KELLY ROAD, PHIL CAMPBELL",AL,35581,34.3174198,-87.6760889,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,122496,122496,88 lb per 1000 lb animal unit, ,-9760058,4071505
785,"COUNTY ROAD 90, RED BAY",AL,35582,34.5472913,-88.0433965,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,74096,74096,88 lb per 1000 lb animal unit, ,-9800947,4102530
786,"HIGHWAY 48, RUSSELLVILLE",AL,35651,33.3077153,-85.5174803,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,107008,107008,88 lb per 1000 lb animal unit, ,-9519763,3936220
787,"1218 HIGHWAY 61, SPRUCE PINE",AL,35585,34.3925138,-87.7282079,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,123200,123200,88 lb per 1000 lb animal unit, ,-9765860,4081630
788,"5721 COUNTY LINE ROAD, RUSSELLVILLE",AL,35653,34.6574059,-87.5290488,Poultry,POULTRY (Breeder);,SIS0254, , , , ,0,12672,12672,88 lb per 1000 lb animal unit, ,-9743690,4117422
789,"COUNTY ROAD 31, HODGES",AL,35571,34.3270425,-87.9264233,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,105600,105600,88 lb per 1000 lb animal unit, ,-9787925,4072802
790,"1386 HIGHWAY 87, RUSSELLVILLE",AL,35654,31.1333588,-86.0389924,Poultry,POULTRY (Layer);,SIS0254, , , , ,0,22800,22800,57 lb per 1000 lb animal unit, ,-9577817,3650081
791,"UNKNOWN,BUTLER COUNTY",AL,0,31.6760284,-86.6611083,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,99264,99264,88 lb per 1000 lb animal unit, ,-9647071,3720860
792,"1134 HIGHWAY 26, SPRUCE PINE",AL,35585,32.2574716,-85.3516205,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,126720,126720,88 lb per 1000 lb animal unit, ,-9501299,3797156
793,"17212 COUNTY ROAD 81, RUSSELLVILLE",AL,35654,34.4814788,-87.5742079,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,72952,72952,88 lb per 1000 lb animal unit, ,-9748717,4093638
794,"166 POPLAR DRIVE, PHIL CAMPBELL",AL,35581,34.3509298,-87.706418,Poultry,POULTRY (Layer);,SIS0254, , , , ,0,24624,24624,57 lb per 1000 lb animal unit, ,-9763434,4076022
795,"12527 HIGHWAY 23, VINA",AL,35593,34.3764873,-88.0586496,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,80256,80256,88 lb per 1000 lb animal unit, ,-9802645,4079469
797,"2106 HIGHWAY 26, SPRUCE PINE",AL,35585,34.3925138,-87.7282079,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,95744,95744,88 lb per 1000 lb animal unit, ,-9765860,4081630
798,"2071 HIGHWAY 9, VINA",AL,35593,33.996944,-85.615361,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,135168,135168,88 lb per 1000 lb animal unit, ,-9530659,4028393
799,"7715 HIGHWAY 52, SPRUCE PINE",AL,35585,31.0940251,-85.7484473,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,132352,132352,88 lb per 1000 lb animal unit, ,-9545474,3644967
800,"3914 COUTY ROAD 61, SPRUCE PINE",AL,35585,34.4551477,-87.7836478,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,116864,116864,88 lb per 1000 lb animal unit, ,-9772032,4090083
801,"155 NURSERY ROAD, VINA",AL,35593,34.421157,-88.0454184,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,80256,80256,88 lb per 1000 lb animal unit, ,-9801172,4085495
802,"9989 HIGHWAY 75, RUSSELLVILLE",AL,35654,34.1654199,-86.3391653,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,132352,132352,88 lb per 1000 lb animal unit, ,-9611232,4051036
803,"6512 HIGHWAY 56, RUSSELLVILLE",AL,35654,34.5078726,-87.7286431,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,107008,107008,88 lb per 1000 lb animal unit, ,-9765908,4097203
804,"1861 COUNTY ROAD 93, HALEYVILLE",AL,35565,34.3299834,-87.5418543,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,98560,98560,88 lb per 1000 lb animal unit, ,-9745115,4073198
805,"1120 COUNTY ROAD 351, ALBERTVILLE",AL,35951,34.3761335,-86.0676491,Poultry,POULTRY (Broiler);,SIS0251, , , , ,0,109824,109824,88 lb per 1000 lb animal unit, ,-9581007,4079421
