state_code,county_code,livestock,quarter,risk,riskp
40,109,ckn-layers,4,80962.51739191955,Low
40,111,ckn-layers,4,324253.99156499276,Medium
40,113,ckn-layers,4,36728.73791558768,Low
40,115,ckn-layers,4,48609.71327449297,Low
40,117,ckn-layers,4,25716.467188997794,Low
40,119,ckn-layers,4,56126.43091221815,Low
40,121,ckn-layers,4,52279.85854240126,Low
40,123,ckn-layers,4,25007.316431037085,Low
40,125,ckn-layers,4,59845.8193869958,Low
40,127,ckn-layers,4,5189.145723318847,Low
40,129,ckn-layers,4,10924.439697091153,Low
40,131,ckn-layers,4,109305.90825034695,Low
40,133,ckn-layers,4,32012.50236800895,Low
40,135,ckn-layers,4,4147295.626046333,High
40,137,ckn-layers,4,49708.27968851127,Low
40,139,ckn-layers,4,17085.69309117538,Low
40,141,ckn-layers,4,27876.42468056778,Low
40,143,ckn-layers,4,35053.62366224958,Low
40,145,ckn-layers,4,171285.6848361179,Low
40,147,ckn-layers,4,20366.334816850853,Low
40,149,ckn-layers,4,17309.883815543308,Low
40,151,ckn-layers,4,22724.11573061051,Low
40,153,ckn-layers,4,46579.520914047884,Low
41,1,ckn-layers,4,8274.619056417674,Low
41,3,ckn-layers,4,837594.8091886522,Medium
41,5,ckn-layers,4,89419530.63481948,Very high
41,7,ckn-layers,4,15450.513175189888,Low
41,9,ckn-layers,4,1208819.409521904,Medium
41,11,ckn-layers,4,46482.371513492275,Low
41,13,ckn-layers,4,11118.696507443,Low
41,15,ckn-layers,4,10330.105649227857,Low
41,17,ckn-layers,4,44000.1541861701,Low
41,19,ckn-layers,4,49391.552245778796,Low
41,21,ckn-layers,4,262.56288994633417,Low
41,23,ckn-layers,4,1916.9299834892836,Low
41,25,ckn-layers,4,8523.867699283426,Low
41,27,ckn-layers,4,1450.4388811829933,Low
41,29,ckn-layers,4,97554.20577388247,Low
41,31,ckn-layers,4,17824.2518540354,Low
41,33,ckn-layers,4,17581.685472599012,Low
41,35,ckn-layers,4,3574.984531981478,Low
41,37,ckn-layers,4,4506.960474236374,Low
41,39,ckn-layers,4,407308.79225821217,Medium
41,41,ckn-layers,4,16742.68792573391,Low
41,43,ckn-layers,4,740299.8752803508,Medium
41,45,ckn-layers,4,29478.74233401024,Low
41,47,ckn-layers,4,193074272.77392653,Very high
41,49,ckn-layers,4,15043.533797560616,Low
41,51,ckn-layers,4,257728.70554119052,Medium
41,53,ckn-layers,4,450806.9203999976,Medium
41,55,ckn-layers,4,2125.7428634828834,Low
41,57,ckn-layers,4,8370.62131603681,Low
41,59,ckn-layers,4,12048270.065735698,Very high
41,61,ckn-layers,4,15608.951317365252,Low
41,63,ckn-layers,4,4336.509655300693,Low
41,65,ckn-layers,4,5018.07185055773,Low
41,67,ckn-layers,4,516113.4150272966,Medium
41,69,ckn-layers,4,462.1138210427782,Low
41,71,ckn-layers,4,767390.0621372953,Medium
42,1,ckn-layers,4,2089544.7554459218,High
42,3,ckn-layers,4,16392.452228411923,Low
42,5,ckn-layers,4,18662.78880450625,Low
42,7,ckn-layers,4,16842.09351563425,Low
42,9,ckn-layers,4,232312.321210723,Medium
42,11,ckn-layers,4,45503547.83218488,Very high
42,13,ckn-layers,4,187644.18497416668,Medium
42,15,ckn-layers,4,28062.206844496082,Low
42,17,ckn-layers,4,666658.4022353317,Medium
42,19,ckn-layers,4,21729.56218593824,Low
42,21,ckn-layers,4,5320.414712832827,Low
42,23,ckn-layers,4,62.95398813840057,Low
42,25,ckn-layers,4,10039.743844785786,Low
42,27,ckn-layers,4,12493.024110701219,Low
42,29,ckn-layers,4,2790634.949311075,High
42,31,ckn-layers,4,11759.01633529329,Low
42,33,ckn-layers,4,3309.779972207285,Low
42,35,ckn-layers,4,523145.3336560406,Medium
42,37,ckn-layers,4,4841873.9938460635,High
42,39,ckn-layers,4,46997.74882336273,Low
42,41,ckn-layers,4,6614710.076022404,High
42,43,ckn-layers,4,5570105.342698102,High
42,45,ckn-layers,4,4269.067227533918,Low
42,47,ckn-layers,4,974.1885933624186,Low
42,49,ckn-layers,4,41826.41364993273,Low
42,51,ckn-layers,4,28316.93434016837,Low
42,53,ckn-layers,4,455.12768339834827,Low
42,55,ckn-layers,4,3304919.0458584633,High
42,57,ckn-layers,4,80230.89180547108,Low
42,59,ckn-layers,4,8684.374396270634,Low
42,61,ckn-layers,4,14911.108173168292,Low
42,63,ckn-layers,4,12345.525210097856,Low
42,65,ckn-layers,4,2973.930006795149,Low
42,67,ckn-layers,4,1120333.504752894,Medium
42,69,ckn-layers,4,7000.509829241278,Low
42,71,ckn-layers,4,383243034.5926878,Very high
42,73,ckn-layers,4,19082.607655426193,Low
42,75,ckn-layers,4,42352365.13918313,Very high
42,77,ckn-layers,4,5817366.517506577,High
42,79,ckn-layers,4,10391.11955052374,Low
42,81,ckn-layers,4,103351.07920366066,Low
42,83,ckn-layers,4,1796.4658634351933,Low
42,85,ckn-layers,4,35416.19559607849,Low
42,87,ckn-layers,4,376425.2646563908,Medium
42,89,ckn-layers,4,21634.95965398274,Low
42,91,ckn-layers,4,1029078.6923716182,Medium
42,93,ckn-layers,4,1140779.2277073446,Medium
42,95,ckn-layers,4,863731.2207589761,Medium
42,97,ckn-layers,4,4797000.877634045,High
42,99,ckn-layers,4,1553726.1104473579,Medium
42,101,ckn-layers,4,3925.654806253596,Low
42,103,ckn-layers,4,5253.263945367968,Low
42,105,ckn-layers,4,3919.334426547497,Low
42,107,ckn-layers,4,5432762.5548787415,High
42,109,ckn-layers,4,1918522.4793288826,High
42,111,ckn-layers,4,27492.853449924038,Low
42,113,ckn-layers,4,526.5048289197737,Low
42,115,ckn-layers,4,13902.79765905223,Low
42,117,ckn-layers,4,373326.34914900805,Medium
42,119,ckn-layers,4,2571453.676339567,High
42,121,ckn-layers,4,3370.481250181195,Low
42,123,ckn-layers,4,2272.178650704087,Low
42,125,ckn-layers,4,37341.549630621164,Low
42,127,ckn-layers,4,12892.47898901924,Low
42,129,ckn-layers,4,118867.98151793247,Low
42,131,ckn-layers,4,6411.824500663866,Low
42,133,ckn-layers,4,7629244.079288902,Very high
44,1,ckn-layers,4,1614.2273160955951,Low
44,3,ckn-layers,4,5021.273032441008,Low
44,5,ckn-layers,4,51575.91547581279,Low
44,7,ckn-layers,4,87964.14183203153,Low
44,9,ckn-layers,4,98054.26223315958,Low
45,1,ckn-layers,4,12841.9874779922,Low
45,3,ckn-layers,4,149665.05311855773,Low
45,5,ckn-layers,4,116.85756891361525,Low
45,7,ckn-layers,4,93634.25207012653,Low
45,9,ckn-layers,4,2105.070825859062,Low
45,11,ckn-layers,4,356216.0237908974,Medium
45,13,ckn-layers,4,7769.718093736421,Low
45,15,ckn-layers,4,22888.614587865686,Low
45,17,ckn-layers,4,10183.459202521439,Low
45,19,ckn-layers,4,8009.341188870527,Low
45,21,ckn-layers,4,7048.117633483963,Low
45,23,ckn-layers,4,513196.0895856576,Medium
45,25,ckn-layers,4,699450.8728176206,Medium
45,27,ckn-layers,4,3141.476865976353,Low
45,29,ckn-layers,4,9931.435632361168,Low
45,31,ckn-layers,4,1601707.086576766,Medium
45,33,ckn-layers,4,627.2752553687124,Low
45,35,ckn-layers,4,55316.68260681036,Low
45,37,ckn-layers,4,4269.608209432762,Low
45,39,ckn-layers,4,9485.79312945667,Low
45,41,ckn-layers,4,7804.457201187623,Low
45,43,ckn-layers,4,9709.345239799459,Low
45,45,ckn-layers,4,20997.896594376965,Low
45,47,ckn-layers,4,95958.00587282119,Low
45,49,ckn-layers,4,2992.6178023350744,Low
45,51,ckn-layers,4,9379.01316349349,Low
45,53,ckn-layers,4,3052.382845766853,Low
45,55,ckn-layers,4,11489577.175507959,Very high
45,57,ckn-layers,4,11298.947303823108,Low
45,59,ckn-layers,4,540038.7373624254,Medium
45,61,ckn-layers,4,3684.0485179886673,Low
45,63,ckn-layers,4,1292219.5416943964,Medium
45,65,ckn-layers,4,2189.990266814725,Low
45,67,ckn-layers,4,1048.5198130094232,Low
45,69,ckn-layers,4,1141.924968721297,Low
45,71,ckn-layers,4,1212262.9804001558,Medium
45,73,ckn-layers,4,76022.4748534856,Low
45,75,ckn-layers,4,1761621.642031676,Medium
45,77,ckn-layers,4,21322.35431317919,Low
45,79,ckn-layers,4,13150.891196142686,Low
45,81,ckn-layers,4,1179849.6893294253,Medium
45,83,ckn-layers,4,20800.427805509884,Low
45,85,ckn-layers,4,288537.2858231299,Medium
45,87,ckn-layers,4,1626.091503885486,Low
45,89,ckn-layers,4,4028.962222914501,Low
45,91,ckn-layers,4,22671.903103376208,Low
46,3,ckn-layers,4,10239514.24318483,Very high
46,5,ckn-layers,4,17417.361701522288,Low
46,7,ckn-layers,4,139.04557559378003,Low
46,9,ckn-layers,4,9987.02512739523,Low
46,11,ckn-layers,4,66986.665509813,Low
46,13,ckn-layers,4,39724.21307783347,Low
46,15,ckn-layers,4,14082.75710230224,Low
46,19,ckn-layers,4,3218.6292074877324,Low
46,21,ckn-layers,4,13893.476474651943,Low
46,23,ckn-layers,4,98449.40906383022,Low
46,25,ckn-layers,4,182585.61254012078,Medium
46,27,ckn-layers,4,14078.432906182514,Low
46,29,ckn-layers,4,72692.27197225789,Low
46,31,ckn-layers,4,7.129341381009164,Low
46,33,ckn-layers,4,3812.21770423781,Low
46,35,ckn-layers,4,7256.882195730999,Low
46,37,ckn-layers,4,23791.456688136586,Low
46,39,ckn-layers,4,6522.749573711381,Low
46,41,ckn-layers,4,1141.2594089825366,Low
46,43,ckn-layers,4,486669.05841360625,Medium
46,45,ckn-layers,4,5191.08843275213,Low
46,47,ckn-layers,4,36528.15898057376,Low
46,49,ckn-layers,4,5216.75252434467,Low
46,51,ckn-layers,4,16298.702476580229,Low
46,53,ckn-layers,4,8769.632362049055,Low
46,55,ckn-layers,4,668.0155583339244,Low
46,57,ckn-layers,4,29708.133738362365,Low
46,59,ckn-layers,4,7351.424349725724,Low
46,61,ckn-layers,4,20697.896192452583,Low
46,63,ckn-layers,4,54.5304240537235,Low
46,65,ckn-layers,4,56313.20364369104,Low
46,67,ckn-layers,4,10517.661949522864,Low
46,69,ckn-layers,4,1180.5492719212027,Low
46,71,ckn-layers,4,661.8977679548664,Low
46,73,ckn-layers,4,2225.0926539126895,Low
46,75,ckn-layers,4,18.386198338785913,Low
46,77,ckn-layers,4,3372794.7199544287,High
46,79,ckn-layers,4,15252.923471630647,Low
46,81,ckn-layers,4,467.4403647618983,Low
46,83,ckn-layers,4,93664.08674472303,Low
46,85,ckn-layers,4,34174.24236759836,Low
46,87,ckn-layers,4,5799.636858547624,Low
46,89,ckn-layers,4,15012.642087466113,Low
46,91,ckn-layers,4,3167910.828496151,High
46,93,ckn-layers,4,9605.819552974828,Low
46,95,ckn-layers,4,12473.792164516275,Low
46,97,ckn-layers,4,32589.958991434094,Low
46,99,ckn-layers,4,20045.03436592238,Low
46,101,ckn-layers,4,4806.319509557705,Low
46,102,ckn-layers,4,150.48496002412273,Low
46,103,ckn-layers,4,24677.92395350827,Low
46,105,ckn-layers,4,1135.8214865023529,Low
46,107,ckn-layers,4,1846.5819797385627,Low
46,109,ckn-layers,4,711424.8427491818,Medium
46,111,ckn-layers,4,14673.564122604486,Low
46,115,ckn-layers,4,2673.5682806715186,Low
46,117,ckn-layers,4,4434.807407689349,Low
46,119,ckn-layers,4,15504.275062210329,Low
46,121,ckn-layers,4,278.1000507860234,Low
46,123,ckn-layers,4,1708.6800971558248,Low
46,125,ckn-layers,4,3094.596283737965,Low
46,127,ckn-layers,4,6540.2197941584545,Low
46,129,ckn-layers,4,37.148323215713404,Low
46,135,ckn-layers,4,119824.87552164574,Low
46,137,ckn-layers,4,31.56450541462917,Low
47,1,ckn-layers,4,7500.678148745452,Low
47,3,ckn-layers,4,157818.1934153122,Low
47,5,ckn-layers,4,289787.54545164667,Medium
47,7,ckn-layers,4,1893010.367125883,High
47,9,ckn-layers,4,17701.511534886813,Low
47,11,ckn-layers,4,657147.8963362654,Medium
47,13,ckn-layers,4,4988.913115572156,Low
47,15,ckn-layers,4,10549.478657779644,Low
47,17,ckn-layers,4,9122809.314325482,Very high
47,19,ckn-layers,4,2761.169421827974,Low
47,21,ckn-layers,4,14139.946160324485,Low
47,23,ckn-layers,4,9035.949093755917,Low
47,25,ckn-layers,4,11583.921397896454,Low
47,27,ckn-layers,4,196894.50275087764,Medium
47,29,ckn-layers,4,7141.423237187289,Low
47,31,ckn-layers,4,11132.154482262511,Low
47,33,ckn-layers,4,65334.345097696976,Low
47,35,ckn-layers,4,21987.242008369147,Low
47,37,ckn-layers,4,20193.59453453278,Low
47,39,ckn-layers,4,52237.21439802847,Low
47,41,ckn-layers,4,8462.787815168202,Low
47,43,ckn-layers,4,21589.096264878233,Low
47,45,ckn-layers,4,561435.6119013873,Medium
47,47,ckn-layers,4,54230.392336971134,Low
47,49,ckn-layers,4,5456.728993234299,Low
47,51,ckn-layers,4,113035.57478305101,Low
47,53,ckn-layers,4,4360690.016919526,High
47,55,ckn-layers,4,418172.1090695146,Medium
47,57,ckn-layers,4,9492.192806709343,Low
47,59,ckn-layers,4,25109.135227483635,Low
47,61,ckn-layers,4,200832.67096478326,Medium
47,63,ckn-layers,4,6200.334588358087,Low
47,65,ckn-layers,4,85895.4955663345,Low
47,67,ckn-layers,4,3196.9921446554085,Low
47,69,ckn-layers,4,27729.10647771772,Low
47,71,ckn-layers,4,23176.313421999384,Low
47,73,ckn-layers,4,19173.154359396558,Low
47,75,ckn-layers,4,54102.54964879619,Low
47,77,ckn-layers,4,45674.855825562074,Low
47,79,ckn-layers,4,3075450.9120585634,High
47,81,ckn-layers,4,20370.6844129585,Low
47,83,ckn-layers,4,31684.673872213465,Low
47,85,ckn-layers,4,369481.1185528085,Medium
47,87,ckn-layers,4,9841.399414879526,Low
47,89,ckn-layers,4,12928.933709894976,Low
47,91,ckn-layers,4,3534.3656724308908,Low
47,93,ckn-layers,4,27761.993673272744,Low
47,97,ckn-layers,4,221859.55979111674,Medium
47,99,ckn-layers,4,2485819.7151417127,High
47,101,ckn-layers,4,12980.758496246388,Low
47,103,ckn-layers,4,105270.25011236458,Low
47,105,ckn-layers,4,11701.080027662727,Low
47,107,ckn-layers,4,14711.98090278099,Low
47,109,ckn-layers,4,422460.55459604354,Medium
47,111,ckn-layers,4,128376.13247501232,Low
47,113,ckn-layers,4,59846.77661439057,Low
47,115,ckn-layers,4,23917.954567086683,Low
47,117,ckn-layers,4,13380.60094668397,Low
47,119,ckn-layers,4,42515.5378197508,Low
47,121,ckn-layers,4,5241.133321127314,Low
47,123,ckn-layers,4,5138.448900438771,Low
47,125,ckn-layers,4,34370.56356536948,Low
47,127,ckn-layers,4,1966.162352990827,Low
47,129,ckn-layers,4,97662.88503434353,Low
47,131,ckn-layers,4,10490586.689562112,Very high
47,133,ckn-layers,4,8586.65925788731,Low
47,135,ckn-layers,4,29422.086035856544,Low
47,137,ckn-layers,4,2009.256740310791,Low
47,139,ckn-layers,4,127804.07158640209,Low
47,141,ckn-layers,4,12100.356465274495,Low
47,143,ckn-layers,4,132489.57184339446,Low
47,145,ckn-layers,4,17687.06458022594,Low
47,147,ckn-layers,4,43605.77384359008,Low
47,149,ckn-layers,4,27801.255625041278,Low
47,151,ckn-layers,4,2189.9978402243546,Low
47,153,ckn-layers,4,2313.3185671973624,Low
47,155,ckn-layers,4,3295.3641922103657,Low
47,157,ckn-layers,4,400678.45231076656,Medium
47,159,ckn-layers,4,7684.090902666896,Low
47,161,ckn-layers,4,123189.4445928573,Low
47,163,ckn-layers,4,17148.45661477206,Low
47,165,ckn-layers,4,15643.594730782152,Low
47,167,ckn-layers,4,211090.14038628014,Medium
47,169,ckn-layers,4,5161.614113515834,Low
47,171,ckn-layers,4,1650.6981886770834,Low
47,173,ckn-layers,4,8167.812665490432,Low
47,175,ckn-layers,4,170085.17213507852,Low
47,177,ckn-layers,4,18125.41141669377,Low
47,179,ckn-layers,4,11494.597967682508,Low
47,181,ckn-layers,4,3507904.6466171113,High
47,183,ckn-layers,4,10547208.845154686,Very high
47,185,ckn-layers,4,13439.172668024796,Low
47,187,ckn-layers,4,17972.47533850641,Low
47,189,ckn-layers,4,31634.388504552895,Low
48,1,ckn-layers,4,21659.76906528654,Low
48,3,ckn-layers,4,2794.961008965659,Low
48,5,ckn-layers,4,57691.14927048775,Low
48,7,ckn-layers,4,33150.32746455742,Low
48,9,ckn-layers,4,40145.181855356655,Low
48,11,ckn-layers,4,9187.768440463427,Low
48,13,ckn-layers,4,37597.4638743602,Low
48,15,ckn-layers,4,101334.51299628633,Low
48,17,ckn-layers,4,18641.750268882322,Low
48,19,ckn-layers,4,10835.504615563104,Low
48,21,ckn-layers,4,43007.66928726922,Low
48,23,ckn-layers,4,1427.9987560050113,Low
48,25,ckn-layers,4,27817.67815852698,Low
48,27,ckn-layers,4,49946.0702109063,Low
48,29,ckn-layers,4,63622.31941369396,Low
48,31,ckn-layers,4,5863.99703559496,Low
48,33,ckn-layers,4,710.7054377149374,Low
48,35,ckn-layers,4,19455.569521464276,Low
48,37,ckn-layers,4,106445.83998496267,Low
48,39,ckn-layers,4,3675769.823140946,High
48,41,ckn-layers,4,3072907.8089754204,High
48,43,ckn-layers,4,302.8393450031302,Low
48,45,ckn-layers,4,7183.425250163684,Low
48,47,ckn-layers,4,4530.1188650096965,Low
48,49,ckn-layers,4,38051.290263744704,Low
48,51,ckn-layers,4,1217403.2792667365,Medium
48,53,ckn-layers,4,37116.89005036785,Low
48,55,ckn-layers,4,6098447.732346985,High
48,57,ckn-layers,4,78854.44424824537,Low
48,59,ckn-layers,4,30577.886669584608,Low
48,61,ckn-layers,4,111186.71767338773,Low
48,63,ckn-layers,4,7786590.052496134,Very high
48,65,ckn-layers,4,105827.86455727031,Low
48,67,ckn-layers,4,752614.8505940947,Medium
48,69,ckn-layers,4,32367.254555559834,Low
48,71,ckn-layers,4,220498.71712574246,Medium
48,73,ckn-layers,4,17296.810389819555,Low
48,75,ckn-layers,4,600.5753059527219,Low
48,77,ckn-layers,4,24384.12688601695,Low
48,79,ckn-layers,4,276.4409642118542,Low
48,81,ckn-layers,4,3370.157647587222,Low
48,83,ckn-layers,4,7556.44606105906,Low
48,85,ckn-layers,4,180097.82808614036,Medium
48,87,ckn-layers,4,963.2851655619717,Low
48,89,ckn-layers,4,2670687.141286546,High
48,91,ckn-layers,4,21762.31665141464,Low
48,93,ckn-layers,4,27453.178331391555,Low
48,95,ckn-layers,4,755.9119086828681,Low
48,97,ckn-layers,4,90719.12916665067,Low
48,99,ckn-layers,4,28075.44860982514,Low
48,101,ckn-layers,4,2722.9901367206444,Low
48,103,ckn-layers,4,420.02613104869096,Low
48,105,ckn-layers,4,254.85066027020468,Low
48,107,ckn-layers,4,30282.177743994092,Low
48,109,ckn-layers,4,212.2589211554424,Low
48,111,ckn-layers,4,63.923564257024026,Low
48,113,ckn-layers,4,158472.28881292205,Low
48,115,ckn-layers,4,10573.611117531962,Low
48,117,ckn-layers,4,37065.86161118816,Low
48,119,ckn-layers,4,15472.86063907051,Low
48,121,ckn-layers,4,5469983.715090017,High
48,123,ckn-layers,4,22771.697650828173,Low
48,125,ckn-layers,4,2355.073632834639,Low
48,127,ckn-layers,4,1931.7000248138618,Low
48,129,ckn-layers,4,4824.179602159858,Low
48,131,ckn-layers,4,2227.884083562035,Low
48,133,ckn-layers,4,32364.545369097512,Low
48,135,ckn-layers,4,6703.080556926698,Low
48,137,ckn-layers,4,479.63373400869557,Low
48,139,ckn-layers,4,133792.47807809286,Low
48,141,ckn-layers,4,69873.81053734534,Low
48,143,ckn-layers,4,34843.03632436878,Low
48,145,ckn-layers,4,11024.125314090386,Low
48,147,ckn-layers,4,120680.70547359636,Low
48,149,ckn-layers,4,730243.2596953228,Medium
48,151,ckn-layers,4,4240.803861877821,Low
48,153,ckn-layers,4,78076.28119668363,Low
48,155,ckn-layers,4,1092.898294689961,Low
48,157,ckn-layers,4,85149.46339124441,Low
48,159,ckn-layers,4,663392.7447455311,Medium
48,161,ckn-layers,4,954683.7868815257,Medium
48,163,ckn-layers,4,6593.373438476644,Low
48,165,ckn-layers,4,2786.9610091456957,Low
48,167,ckn-layers,4,310086.8773251376,Medium
48,169,ckn-layers,4,36709.712389986424,Low
48,171,ckn-layers,4,11207.72348083143,Low
48,173,ckn-layers,4,1468.049667009584,Low
48,175,ckn-layers,4,27423.731888864935,Low
48,177,ckn-layers,4,73062535.10915688,Very high
48,179,ckn-layers,4,44246.0425568479,Low
48,181,ckn-layers,4,168233.05110336092,Low
48,183,ckn-layers,4,11307.005314136692,Low
48,185,ckn-layers,4,15053.903256817832,Low
48,187,ckn-layers,4,10716228.443306664,Very high
48,189,ckn-layers,4,43845.29559324995,Low
48,191,ckn-layers,4,1028.8257307806048,Low
48,193,ckn-layers,4,9175.147810689454,Low
48,195,ckn-layers,4,5077.838967443843,Low
48,197,ckn-layers,4,1652.2888422863823,Low
48,199,ckn-layers,4,67144.78994391441,Low
48,201,ckn-layers,4,114398.91626103243,Low
48,203,ckn-layers,4,21268.871294487304,Low
48,205,ckn-layers,4,7564.794231366396,Low
48,207,ckn-layers,4,5042.752939391706,Low
48,209,ckn-layers,4,19718.322133848626,Low
48,211,ckn-layers,4,499.88370696288007,Low
48,213,ckn-layers,4,76259.67269138039,Low
48,215,ckn-layers,4,126512.29127602867,Low
48,217,ckn-layers,4,203749.74876746285,Medium
48,219,ckn-layers,4,58649.973413096406,Low
48,221,ckn-layers,4,31766.660748464317,Low
48,223,ckn-layers,4,800178.1730068043,Medium
48,225,ckn-layers,4,10754.659647162376,Low
48,227,ckn-layers,4,6408.205301613834,Low
48,229,ckn-layers,4,4463.557355786491,Low
48,231,ckn-layers,4,169060.2953333126,Low
48,233,ckn-layers,4,12687.191642844738,Low
48,235,ckn-layers,4,1251.3773181317965,Low
48,237,ckn-layers,4,19537.340124516784,Low
48,239,ckn-layers,4,72194.87107841394,Low
48,241,ckn-layers,4,25072.383799114534,Low
48,243,ckn-layers,4,195.84269248679465,Low
48,245,ckn-layers,4,225689.15626018136,Medium
48,247,ckn-layers,4,292.10510353574097,Low
48,249,ckn-layers,4,53111.04797607934,Low
48,251,ckn-layers,4,110221.83987448647,Low
48,253,ckn-layers,4,92029.10297489628,Low
48,255,ckn-layers,4,33205.251923709955,Low
48,257,ckn-layers,4,178196.56400053296,Medium
48,259,ckn-layers,4,19418.522043009027,Low
48,261,ckn-layers,4,413.4186570499421,Low
48,263,ckn-layers,4,410.9125800026858,Low
48,265,ckn-layers,4,10747.098832175043,Low
48,267,ckn-layers,4,1706.8757235000608,Low
48,271,ckn-layers,4,1620.9440582749835,Low
48,273,ckn-layers,4,8022.325611619497,Low
48,275,ckn-layers,4,2573.488375472713,Low
48,277,ckn-layers,4,92559.8013123259,Low
48,279,ckn-layers,4,122203.24118030928,Low
48,281,ckn-layers,4,16976.79546746797,Low
48,283,ckn-layers,4,3967.8330220180674,Low
48,285,ckn-layers,4,132933.9926515005,Low
48,287,ckn-layers,4,24203.556544807892,Low
48,289,ckn-layers,4,184153.30917424397,Medium
48,291,ckn-layers,4,108274.1221676881,Low
48,293,ckn-layers,4,363713.183601098,Medium
48,295,ckn-layers,4,2294.5553167250614,Low
48,297,ckn-layers,4,35472.52774939391,Low
48,299,ckn-layers,4,4875.074277491834,Low
48,303,ckn-layers,4,280406140.07949364,Very high
48,305,ckn-layers,4,13131.609736320817,Low
48,307,ckn-layers,4,3176.3043757336704,Low
48,309,ckn-layers,4,1054611.8977254867,Medium
48,311,ckn-layers,4,3510.6494833445745,Low
48,313,ckn-layers,4,7879.999159756708,Low
48,315,ckn-layers,4,4678.624409587794,Low
48,317,ckn-layers,4,3982.862682207272,Low
48,319,ckn-layers,4,3485.6430510410632,Low
48,321,ckn-layers,4,55399.940040127774,Low
48,323,ckn-layers,4,11554.485944560814,Low
48,325,ckn-layers,4,81850.29328270396,Low
48,327,ckn-layers,4,143.75629582292152,Low
48,329,ckn-layers,4,15504.688455918373,Low
48,331,ckn-layers,4,796750.8348286308,Medium
48,333,ckn-layers,4,6357.377941299447,Low
48,335,ckn-layers,4,2589.9719132776036,Low
48,337,ckn-layers,4,60114.889774067815,Low
48,339,ckn-layers,4,27968.12498904119,Low
48,341,ckn-layers,4,22741.754749026546,Low
48,343,ckn-layers,4,3809.0816959535905,Low
48,345,ckn-layers,4,81.95541621001696,Low
48,347,ckn-layers,4,523561.2798279197,Medium
48,349,ckn-layers,4,63482.60232227466,Low
48,351,ckn-layers,4,17822.451176476567,Low
48,353,ckn-layers,4,6708.958177318652,Low
48,355,ckn-layers,4,26181.560279450572,Low
48,357,ckn-layers,4,5156.510954163894,Low
48,359,ckn-layers,4,106.20939256468876,Low
48,361,ckn-layers,4,125465.44935518726,Low
48,363,ckn-layers,4,51951.04614956932,Low
48,365,ckn-layers,4,416380.47001870594,Medium
48,367,ckn-layers,4,176726.54365099335,Low
48,369,ckn-layers,4,183358026.1411481,Very high
48,371,ckn-layers,4,1519.3977524103348,Low
48,373,ckn-layers,4,13907.778176148458,Low
48,375,ckn-layers,4,119219.40269893603,Low
48,377,ckn-layers,4,266.8067097424289,Low
48,379,ckn-layers,4,44073.09536752659,Low
48,381,ckn-layers,4,561744.0006964755,Medium
48,383,ckn-layers,4,7595.2671168534225,Low
48,385,ckn-layers,4,746.4906106082232,Low
48,387,ckn-layers,4,9877180.553991223,Very high
48,389,ckn-layers,4,2323.839907898053,Low
48,391,ckn-layers,4,46218.528143652475,Low
48,393,ckn-layers,4,7503.04411947707,Low
48,395,ckn-layers,4,501591.12566686294,Medium
48,397,ckn-layers,4,60157.341132936286,Low
48,399,ckn-layers,4,5844.474493055414,Low
48,401,ckn-layers,4,82468.11681153177,Low
48,403,ckn-layers,4,1793.615020152324,Low
48,405,ckn-layers,4,361533.6299936912,Medium
48,407,ckn-layers,4,17658.81665472002,Low
48,409,ckn-layers,4,38630.3118419353,Low
48,411,ckn-layers,4,7638.6657908586985,Low
48,413,ckn-layers,4,864.4517080500146,Low
48,415,ckn-layers,4,28643.42880741201,Low
48,417,ckn-layers,4,3396.7103556702164,Low
48,419,ckn-layers,4,3777818.2348210937,High
48,421,ckn-layers,4,3612.2884238982037,Low
48,423,ckn-layers,4,391568.457154724,Medium
48,425,ckn-layers,4,7435.844955231927,Low
48,427,ckn-layers,4,16537.735317292718,Low
48,429,ckn-layers,4,20610.66997838189,Low
48,431,ckn-layers,4,12.558966708047818,Low
48,433,ckn-layers,4,2525.1819921217593,Low
48,435,ckn-layers,4,289.71931896659447,Low
48,437,ckn-layers,4,48757.74261530511,Low
48,439,ckn-layers,4,98933.38635295685,Low
48,441,ckn-layers,4,34306.34213597337,Low
48,443,ckn-layers,4,113.13876487360469,Low
48,445,ckn-layers,4,16723.856365447995,Low
48,447,ckn-layers,4,283.51729790593714,Low
48,449,ckn-layers,4,23760.934282974904,Low
48,451,ckn-layers,4,22361.41647812404,Low
48,453,ckn-layers,4,321540.98929574044,Medium
48,455,ckn-layers,4,4126.4846776669465,Low
48,457,ckn-layers,4,17018.479267081482,Low
48,459,ckn-layers,4,22270.354587681923,Low
48,461,ckn-layers,4,4727.963805923347,Low
48,463,ckn-layers,4,3161.4867793389208,Low
48,465,ckn-layers,4,5173.740885002241,Low
48,467,ckn-layers,4,66429.06774035165,Low
48,469,ckn-layers,4,99584.57908334197,Low
48,471,ckn-layers,4,46669.36379312871,Low
48,473,ckn-layers,4,178769.42915327044,Medium
48,475,ckn-layers,4,9987.827321321005,Low
48,477,ckn-layers,4,14760036.449721968,Very high
48,479,ckn-layers,4,10235.815778719314,Low
48,481,ckn-layers,4,262625.8165376357,Medium
48,483,ckn-layers,4,2938.6098224325074,Low
48,485,ckn-layers,4,106807.03892912829,Low
