id,name,country,lt,ln,pop
5770,Goteborg,SWE,57.75000083,12.0000321,520940.5
5771,Lulea,SWE,65.59663477,22.15837833,47094.5
5772,Sundsvall,SWE,62.40005292,17.31665849,60926
5773,Malmo,SWE,55.58333722,13.03330237,265448.5
5774,Stockholm,SWE,59.35075995,18.09733473,1258654.5
5775,Delemont,CHE,47.36999713,7.344999488,11315
5776,Neuchatel,CHE,46.99899914,6.922998615,31270
5777,Aarau,CHE,47.3900041,8.03400361,15501
5778,Stans,CHE,46.95000307,8.383302547,7475
5779,Sion,CHE,46.23900303,7.353999482,28045
5780,Herisau,CHE,47.38329903,9.283302472,15438
5781,Saint Gallen,CHE,47.42299807,9.361998557,70572
5782,Bellinzona,CHE,46.19700013,9.019998609,16572
5783,Glarus,CHE,47.05000204,9.066699587,5681
5784,Schaffhausen,CHE,47.70600309,8.632998523,33863
5785,Schwyz,CHE,47.01999604,8.648001603,14177
5786,Frauenfeld,CHE,47.56799717,9.108000502,21979
5787,Altdorf,CHE,46.87900214,8.638002584,8678
5788,Zug,CHE,47.17899903,8.487000565,23435
5789,Fribourg,CHE,46.80000008,7.149996522,32827
5790,Liestal,CHE,47.48300112,7.737003468,12832
5791,Solothurn,CHE,47.2120021,7.536996608,14853
5792,Sarnen,CHE,46.89900002,8.243001529,9410
5793,Appenzell,CHE,47.3333041,9.416700505,5649
5794,Chur,CHE,46.85002016,9.500029662,35361
5795,Biel,CHE,47.16658999,7.2500378,63661
5796,Luzern,CHE,47.05042137,8.280000772,163745.5
5797,Lugano,CHE,46.0003821,8.966677204,65876.5
5798,Lausanne,CHE,46.53042727,6.650022744,191226.5
5799,Basel,CHE,47.58038902,7.590017048,500317.5
5800,Bern,CHE,46.91668276,7.466975462,198480
5801,Zurich,CHE,47.37998781,8.55001013,724865
5802,Geneva,CHE,46.21000755,6.140028034,716192.5
5803,Dar'a,SYR,32.62500014,36.10500351,122225
5804,Al Ladhiqiyah,SYR,35.539987,35.77997595,439664
5805,Madinat ath Thawrah,SYR,35.8366614,38.54807572,85590
5806,Izaz,SYR,36.58878603,37.04408484,31534
5807,Manbij,SYR,36.52664512,37.9563289,94528.5
5808,Idlib,SYR,35.92970481,36.63165523,115785.5
5809,Al Qamishli,SYR,37.03002525,41.22997921,104107
5810,Al Hasakah,SYR,36.48328859,40.7500085,104819.5
5811,Duma,SYR,33.5833364,36.39998979,406912
5812,Tartus,SYR,34.88463448,35.88658405,139374.5
5813,Ar Raqqah,SYR,35.93037661,39.0199849,175600.5
5814,Hamah,SYR,35.1503467,36.72999548,439796
5815,Tadmur,SYR,34.55040916,38.28333736,53063
5816,Abu Kamal,SYR,34.45041526,40.9186287,69190
5817,Dayr az Zawr,SYR,35.33038739,40.12999467,275853
5818,As Suwayda,SYR,32.70041872,36.5665946,65650
5819,Ad Nabk,SYR,34.01703086,36.73330277,49775
5820,Al Qunaytirah,SYR,33.12566408,35.82359086,2235.5
5821,Hims,SYR,34.72995892,36.72002193,890202
5822,Aleppo,SYR,36.22997072,37.1700203,2170132
5823,Damascus,SYR,33.500034,36.29999589,2466000
5824,Bade,TWN,24.9575,121.2988889,172065
5825,Pingzhen,TWN,24.94388889,121.2161111,201632
5826,Taibao,TWN,23.45,120.3333333,34665
5827,Taoyuan,TWN,24.98888889,121.3111111,451007
5828,Yangmei,TWN,24.91666667,121.15,162511
5829,Yilan,TWN,24.75,121.75,122915.5
5830,Zhubei,TWN,24.83333333,121.0119444,174003
5831,Douliou,TWN,23.7075,120.5438889,105688
5832,Zhongli,TWN,24.96502525,121.2167765,1001193
5833,Keelung,TWN,25.13325787,121.7332824,443603.5
5834,Nantou,TWN,23.91666667,120.6833333,134349
5835,Puzi,TWN,23.46111111,120.2419444,47042
5836,Changhua,TWN,24.07340008,120.5134086,493294
5837,Chiayi,TWN,23.47545209,120.4350671,387106
5838,Hsinchu,TWN,24.8167914,120.9767395,582778.5
5839,Miaoli,TWN,24.57,120.82,120494
5840,Pingtung,TWN,22.68170209,120.4816792,359752.5
5841,Hualien,TWN,23.98374147,121.6000089,229563
5842,New Taipei,TWN,25.01277778,121.465,2821870
5843,Tainan,TWN,23.00000307,120.2000427,1319156
5844,Taitung,TWN,22.75539268,121.140037,142292
5845,Magong,TWN,23.56666667,119.5833333,56435
5846,Taichung,TWN,24.15207745,120.681667,1835024
5847,Kaohsiung,TWN,22.63330711,120.2666019,2144391.5
5848,Taipei,TWN,25.03583333,121.5683333,4759522.5
5849,Leninobod,TJK,39.75000301,69.00000365,11468
5850,Qurghonteppa,TJK,37.83731447,68.77134721,188287
5851,Konibodom,TJK,40.29215171,70.42716345,155117.5
5852,Kuybyshevskiy,TJK,37.97939882,68.68897497,8925
5853,Kulob,TJK,37.92115948,69.77573035,96975
5854,Uroteppa,TJK,39.92191591,69.00146236,104736
5855,Khorugh,TJK,37.4875167,71.54756018,21017.5
5856,Khujand,TJK,40.2899813,69.6199259,291274.5
5857,Dushanbe,TJK,38.56003522,68.77387935,882822
5858,Wete,TZA,-5.063463959,39.725799,26450
5859,Kibaha,TZA,-6.766703953,38.9167026,23651
5860,Mkokotoni,TZA,-5.878997975,39.25999862,2572
5861,Tunduma,TZA,-9.284615459,32.77493974,27543
5862,Tukuyu,TZA,-9.249578838,33.64000321,77984
5863,Sumbawanga,TZA,-7.959580059,31.62002315,76546.5
5864,Mpanda,TZA,-6.359574362,31.0500321,73338
5865,Kipili,TZA,-7.432893861,30.59998205,1533
5866,Karema,TZA,-6.816187318,30.43327388,14507.5
5867,Geita,TZA,-2.866195863,32.16660478,1536
5868,Nyahanga,TZA,-2.382917868,33.55003454,16092
5869,Kahama,TZA,-3.819574362,32.58001623,35279
5870,Shinyanga,TZA,-3.659584128,33.42001664,93794
5871,Nzega,TZA,-4.209628073,33.18003129,18325
5872,Sikonge,TZA,-5.629541403,32.77003048,14549.5
5873,Biharamulo,TZA,-2.629621156,31.31001623,21817.5
5874,Bukoba,TZA,-1.319623597,31.79996049,85566
5875,Ngara,TZA,-2.469527569,30.65000484,10744
5876,Kakonko,TZA,-3.279607321,30.96001176,16319
5877,Kasulu,TZA,-4.579579652,30.10001257,31218.5
5878,Kanyato,TZA,-4.456538067,30.26139807,232
5879,Uvinza,TZA,-5.119598369,30.39002071,52500
5880,Kigoma,TZA,-4.879613018,29.61001664,164268
5881,Mikumi,TZA,-7.399614239,36.98000606,12471
5882,Ifakara,TZA,-8.129595521,36.68002437,27929.5
5883,Kilosa,TZA,-6.839596742,36.99003129,52558
5884,Chake Chake,TZA,-5.239539369,39.77001664,35822.5
5885,Kibiti,TZA,-7.729619935,38.95001501,15553
5886,Bagamoyo,TZA,-6.439621156,38.89001868,41609.5
5887,Kilindoni,TZA,-7.916275209,39.65002397,7994.5
5888,Mpwapwa,TZA,-6.349600811,36.4799849,10093.5
5889,Njombe,TZA,-9.329625632,34.77001176,42017.5
5890,Iringa,TZA,-7.769617494,35.69000728,103290
5891,Masasi,TZA,-10.72959186,38.79994665,31549.5
5892,Mtwara,TZA,-10.26961994,40.18999101,91674
5893,Tunduru,TZA,-11.08956989,37.3700081,600
5894,Mbamba Bay,TZA,-11.2829431,34.76660111,8997
5895,Manyoni,TZA,-5.779609763,34.90002966,310
5896,Itigi,TZA,-5.699614646,34.48000362,11534
5897,Singida,TZA,-4.81961668,34.74003943,47749.5
5898,Ngorongoro,TZA,-3.249583314,35.51999182,10836
5899,Oldeani,TZA,-3.349628887,35.55001583,7300.5
5900,Mbulu,TZA,-3.849598369,35.53001705,10421
5901,Babati,TZA,-4.219549948,35.75000362,19117
5902,Same,TZA,-4.069584942,37.72001257,9768
5903,Moshi,TZA,-3.339603659,37.33998409,463873
5904,Musoma,TZA,-1.489587383,33.79999345,127137.5
5905,Korogwe,TZA,-5.089574362,38.5400142,47000
5906,Tabora,TZA,-5.020017884,32.80000281,145893.5
5907,Lindi,TZA,-10.00002399,39.69999508,27953.5
5908,Songea,TZA,-10.68003416,35.65000972,120923
5909,Tanga,TZA,-5.070040671,39.09000647,217155.5
5910,Mwanza,TZA,-2.520015443,32.93002071,465372.5
5911,Morogoro,TZA,-6.820011374,37.66001623,242718.5
5912,Dodoma,TZA,-6.183306052,35.75000362,199405
5913,Arusha,TZA,-3.36001585,36.66999914,330605
5914,Mbeya,TZA,-8.890014222,33.43004187,261855.5
5915,Zanzibar,TZA,-6.159999981,39.20002559,388439
5916,Dar es Salaam,TZA,-6.800012595,39.26834184,2814326
5917,Mae Hong Son,THA,19.30100405,97.96899665,9109
5918,Phangnga,THA,8.451000086,98.53399857,9676
5919,Ranong,THA,9.962001095,98.63800257,24561
5920,Krabi,THA,8.052003097,98.91199867,31219
5921,Phatthalung,THA,7.61499898,100.0809996,43522
5922,Satun,THA,6.616701099,100.0666986,34544
5923,Lamphun,THA,18.50300114,99.07399856,14030
5924,Kamphaeng Phet,THA,16.47299704,99.52900267,58787
5925,Phichit,THA,16.43900405,100.3490017,35760
5926,Phetchabun,THA,16.41899707,101.1590017,50656
5927,Supham Buri,THA,14.47100105,100.1289966,53399
5928,Ang Thong,THA,14.58330306,100.4499997,13738
5929,Chainat,THA,15.17900402,100.1259997,15469
5930,Nakhon Nayok,THA,14.20000203,101.2159987,21309
5931,Sing Buri,THA,14.886999,100.4010036,20046
5932,Nakhon Pathom,THA,13.81799707,100.0639986,117927
5933,Prachuap Khiri Khan,THA,11.80299605,99.80000169,33521
5934,Samut Sakhon,THA,13.536,100.2740046,63498
5935,Samut Songkhram,THA,13.41299699,100.0009986,35065
5936,Yasothon,THA,15.78799812,104.1509977,21643
5937,Chachoengsao,THA,13.67900105,101.0760037,49741
5938,Trat,THA,12.23700309,102.5090016,21590
5939,Kalasin,THA,16.42799707,103.5090007,55102
5940,Maha Sarakham,THA,16.18399803,103.2980045,51584
5941,Roi Et,THA,16.050996,103.6549986,39328
5942,Pattani,THA,6.864003023,101.2500006,96815.5
5943,Chumphon,THA,10.51267743,99.18721676,70760.5
5944,Thung Song,THA,8.153958353,99.72863074,26037.5
5945,Trang,THA,7.563400084,99.60801794,103728.5
5946,Yala,THA,6.550490335,101.2850732,120849
5947,Chiang Rai,THA,19.91187115,99.82645422,97941.5
5948,Lampang,THA,18.29155662,99.48125565,180110
5949,Nan,THA,18.78684938,100.7714611,53576.5
5950,Phayao,THA,19.17070192,99.90830969,20088
5951,Phrae,THA,18.15329632,100.1629195,28254.5
5952,Phitsanulok,THA,16.8283126,100.2728869,133722
5953,Sukhothai,THA,17.01186729,99.7515234,10276
5954,Uttaradit,THA,17.63162274,100.0971871,67471.5
5955,Kanchanaburi,THA,14.01742474,99.52202836,63699
5956,Mae Sot,THA,16.71617474,98.57076859,45172
5957,Tak,THA,16.88474326,99.12933915,28647.5
5958,Uthai Thani,THA,15.38186342,100.026442,19233
5959,Lop Buri,THA,14.80401756,100.6186023,42130.5
5960,Prachin Buri,THA,14.0572156,101.3767989,56178.5
5961,Ayutthaya,THA,14.35879925,100.5684244,113788.5
5962,Pathum Thani,THA,14.01711468,100.5333361,154412
5963,Saraburi,THA,14.53036501,100.8799816,70769
5964,Nonthaburi,THA,13.83368919,100.4833134,258550
5965,Phetchaburi,THA,13.11329388,99.9411759,68549
5966,Hua Hin,THA,12.56970949,99.94432816,33963
5967,Ratchaburi,THA,13.54189821,99.82154496,99722
5968,Samut Prakan,THA,13.60690716,100.6114709,388920
5969,Sisaket,THA,15.12025148,104.3298486,42856
5970,Si Racha,THA,13.15902753,100.9286608,94204.5
5971,Chon Buri,THA,13.40040814,100.9999743,221340.5
5972,Chanthaburi,THA,12.61327272,102.0978918,94950.5
5973,Aranyaprathet,THA,13.68235476,102.4969372,21354
5974,Rayong,THA,12.67184796,101.2814559,37035
5975,Buriram,THA,15.00043968,103.116641,47292
5976,Chaiyaphum,THA,15.8040082,102.0386189,55191
5977,Bua Yai,THA,15.58402163,102.4185957,17550.5
5978,Surin,THA,14.88682904,103.4914502,54604.5
5979,Loei,THA,17.49188967,101.7315059,29908
5980,Nong Khai,THA,17.87326174,102.747878,84057
5981,Sakhon Nakhon,THA,17.16790428,104.1478959,67755.5
5982,Udon Thani,THA,17.4047632,102.7893225,239192
5983,Nakhon Phanom,THA,17.39447959,104.76946,44986
5984,Narathiwat,THA,6.431841246,101.8214229,57941.5
5985,Khon Kaen,THA,16.42004295,102.8300435,199317.5
5986,Phuket,THA,7.876533426,98.3815295,108595.5
5987,Nakhon Si Thammarat,THA,8.399989847,99.97001135,176585.5
5988,Songkhla,THA,7.209959126,100.5600012,48616
5989,Hat Yai,THA,6.996432107,100.4714278,254825
5990,Nakhon Sawan,THA,15.70003522,100.0700052,111915
5991,Ubon Ratchathani,THA,15.24995933,104.8300248,198213
5992,Surat Thani,THA,9.1500991,99.34012732,142414
5993,Chiang Mai,THA,18.7999752,98.98004594,299081.5
5994,Nakhon Ratchasima,THA,15.00002626,102.1000105,271882.5
5995,Bangkok,THA,13.74999921,100.5166447,5904238
5996,Freeport,BHS,26.53327578,-78.70001306,25383
5997,Nassau,BHS,25.08339012,-77.35004378,194453
5998,Georgetown,GMB,13.55100308,-14.76700152,3584
5999,Basse Santa Su,GMB,13.31000112,-14.2229965,14380
6000,Kerewan,GMB,13.49399711,-16.09499647,2751
6001,Mansa Konko,GMB,13.3773121,-15.67856644,18672
6002,Bansang,GMB,13.43363609,-14.65002079,4646.5
6003,Brikama,GMB,13.28036379,-16.65994979,136418
6005,Bassar,TGO,9.261000068,0.789003574,61845
6006,Sotouboua,TGO,8.557002133,0.984996462,21054
6007,Kpalime,TGO,6.900391458,0.630028441,98226.5
6008,Sokode,TGO,8.9904706,1.149996703,99725.5
6009,Mango,TGO,10.35956016,0.470813353,40187
6010,Atakpame,TGO,7.530042947,1.120024372,74757
6011,Lome,TGO,6.131937072,1.222757119,1100850
6012,Neiafu,TON,-18.64957355,-173.9832927,5855.5
6013,Nukualofa,TON,-21.13851236,-175.2205645,33139
6014,San Fernando,TTO,10.28046166,-61.45937678,166039
6015,Port-of-Spain,TTO,10.65199709,-61.51703089,171982.5
6016,Medemine,TUN,33.399999,10.41669956,61705
6017,Kebili,TUN,33.68999703,8.971002538,19875
6018,Tataouine,TUN,33.00000315,10.46670359,62577
6019,L'Ariana,TUN,36.86667315,10.19999755,97687
6020,Jendouba,TUN,36.50000406,8.749998615,51408
6021,Kasserine,TUN,35.2167031,8.716698503,76243
6022,Sdid Bouzid,TUN,35.01669608,9.500004482,42098
6023,Siliana,TUN,36.08330413,9.3833016,26960
6024,Mahdia,TUN,35.48391304,11.04087662,45977
6025,Monasir,TUN,35.73070214,10.76729456,56473
6026,Zaghouan,TUN,36.39999616,10.14699661,16911
6027,Ben Gardane,TUN,33.14039187,11.22002803,16603.5
6028,Zarzis,TUN,33.51039512,11.09998368,119238.5
6029,Dehibat,TUN,32.01704958,10.7000081,3525
6030,Tozeur,TUN,33.93042116,8.129984089,37223.5
6031,Beja,TUN,36.73040529,9.190022744,58400
6032,Bizerte,TUN,37.29042279,9.854995075,127555.5
6033,Nabeul,TUN,36.46034426,10.7300321,115149
6034,El Kef,TUN,36.18263511,8.714754597,42303.5
6035,Qasserine,TUN,35.18039654,8.829993041,80072.5
6036,Gabes,TUN,33.90042299,10.09999304,164796
6037,Gafsa,TUN,34.42044293,8.780021931,104017.5
6038,Qairouan,TUN,35.68039187,10.09999304,132158
6039,Sfax,TUN,34.75003522,10.72000688,365164
6040,Sousse,TUN,35.82999514,10.62502559,245563.5
6041,Tunis,TUN,36.80277814,10.1796781,1570476.5
6042,Kirklareli,TUR,41.74299917,27.22599962,58223
6043,Bilecik,TUR,40.14999902,29.9829966,40285
6044,Sakarya,TUR,40.76666114,30.40000251,286787
6045,Kastamonu,TUR,41.38900215,33.78300349,70402
6046,Burdur,TUR,37.71666011,30.28333554,66158
6047,Kirsehir,TUR,39.14199917,34.1710026,94336
6048,Nevsehir,TUR,38.62400404,34.72399852,75527
6049,Antioch,TUR,36.23333409,36.11667656,154803
6050,Giresun,TUR,40.91300115,38.39000452,98864
6051,Sinop,TUR,42.02299802,35.1530015,34834
6052,Tokat,TUR,40.30599617,36.56300452,129702
6053,Coruh,TUR,41.18300114,41.81799654,27899.5
6054,Bingol,TUR,38.88500404,40.49800256,80568
6055,Bitlis,TUR,38.39400012,42.12299765,52960
6056,Cankiri,TUR,40.60700101,33.62100359,71379
6057,Nigde,TUR,37.97600412,34.69400163,91039
6058,Yozgat,TUR,39.81799809,34.81499749,87881
6059,Gumushane,TUR,40.46400013,39.48399962,32250
6060,Siirt,TUR,37.94400007,41.93299858,114034
6061,Tunceli,TUR,39.11670002,39.5333015,29062
6062,Aydin,TUR,37.8499752,27.85002071,180939.5
6063,Luleburgaz,TUR,41.40665733,27.35521887,67989.5
6064,Isparta,TUR,37.76998008,30.52996049,161089
6065,Kutahya,TUR,39.42000856,29.92999711,168459.5
6066,Mugla,TUR,37.21637046,28.36389115,44488.5
6067,Elazig,TUR,38.67997622,39.22999792,271492
6068,Kahramanmaras,TUR,37.60998985,36.94502112,374745.5
6069,Icel,TUR,36.79998761,34.61999508,577416
6070,Corum,TUR,40.5199931,34.95000077,168544
6071,Rize,TUR,41.02084108,40.52185705,187976.5
6072,Tatvan,TUR,38.50657595,42.2815946,68436.5
6073,Polatli,TUR,39.58415875,32.14722611,72631.5
6074,Karabuk,TUR,41.20000327,32.60001501,113022.5
6075,Nusaybin,TUR,37.07498374,41.21835201,120822.5
6076,Hakkari,TUR,37.57443646,43.7408337,42385
6077,Soke,TUR,37.75122154,27.41025427,72785.5
6078,Balikesir,TUR,39.6503821,27.89001827,249833.5
6079,Canakkale,TUR,40.14593325,26.4063879,74667
6080,Edirne,TUR,41.67043968,26.56999548,114424
6081,Tekirdag,TUR,40.99086875,27.50998979,108266
6082,Kocaeli,TUR,40.77602399,29.93061723,383557.5
6083,Bolu,TUR,40.73625897,31.60612219,96489
6084,Afyon,TUR,38.75038535,30.55001094,151564
6085,Denizli,TUR,37.77039349,29.08002315,342791
6086,Manisa,TUR,38.63039268,27.43996822,237700
6087,Adiyaman,TUR,37.77039349,38.27992672,195497
6088,Malatya,TUR,38.37043439,38.30002885,451689.5
6089,Tarsus,TUR,36.9203937,34.87997921,566297
6090,Samandagi,TUR,36.11705772,35.93329993,93638
6091,Hatay,TUR,36.2303583,36.12000688,305564
6092,Iskenderun,TUR,36.58041445,36.17002966,228954
6093,Amasya,TUR,40.65368003,35.83304765,77700.5
6094,Ordu,TUR,41.00042889,37.8699259,135952.5
6095,Sivas,TUR,39.74541506,37.03498979,245801.5
6096,Bafra,TUR,41.56817202,35.90689327,95198
6097,Erzurum,TUR,39.92039146,41.29002722,391804
6098,Erzincan,TUR,39.75264976,39.49277258,121717
6099,Agri,TUR,39.71983522,43.05131506,87854
6100,Diyarbakir,TUR,37.92043601,40.23004024,640586.5
6101,Mus,TUR,38.74901593,41.49693966,80541
6102,Zonguldak,TUR,41.43037681,31.78001339,128573.5
6103,Eregli,TUR,37.50627525,34.05165767,86563
6104,Karaman,TUR,37.18154055,33.21501623,103619.5
6105,Usak,TUR,38.68036379,29.4200024,147190.5
6106,Kilis,TUR,36.7204059,37.11999752,73320
6107,Kirikkale,TUR,39.85036989,33.52998409,208554.5
6108,Kars,TUR,40.60846315,43.09746212,62793
6109,Mardin,TUR,37.31150677,40.74272213,64479.5
6110,Batman,TUR,37.89041201,41.14001054,276337.5
6111,Van,TUR,38.49543968,43.39997595,326262
6112,Adapazari,TUR,40.79997601,30.4150321,260109
6113,Trabzon,TUR,40.97999086,39.71999385,497556.5
6114,Sanliurfa,TUR,37.16999086,38.79498572,431407.5
6115,Eskisehir,TUR,39.7949986,30.52996049,490644.5
6116,Antalya,TUR,36.88998212,30.69997595,703468.5
6117,Kayseri,TUR,38.73495994,35.49001949,562215.5
6118,Gaziantep,TUR,37.07498374,37.38499426,943262
6119,Izmir,TUR,38.43614968,27.15179401,2454909
6120,Bursa,TUR,40.1999868,29.06999792,1425544.5
6121,Samsun,TUR,41.27999839,36.34366247,573722.5
6122,Konya,TUR,37.87501243,32.47500972,718680
6123,Adana,TUR,36.99498863,35.32000403,1245445
6124,Ankara,TUR,39.92723859,32.86439164,3511689.5
6125,Istanbul,TUR,41.10499615,29.01000159,10003305
6126,Gyzlarbat,TKM,38.97553957,56.27779455,30229
6127,Celeken,TKM,39.43615488,53.12259119,1206
6128,Tejen,TKM,37.37860862,60.49603837,62649.5
6129,Buzmeyin,TKM,38.05166831,58.21002803,40147
6130,Koneurgench,TKM,42.31665346,59.16666215,30700
6131,Balkanabat,TKM,39.51238019,54.36493974,99324.5
6132,Kaka,TKM,37.35034161,59.60002071,28463
6133,Atamyrat,TKM,37.82480878,65.19973059,32205
6134,Dasoguz,TKM,41.83999005,59.96495967,183962
6135,Turkmenbasy,TKM,40.02304669,52.96967606,66722
6136,Turkmenabat,TKM,39.11000165,63.58003617,231665.5
6137,Mary,TKM,37.6000163,61.83332108,146694
6138,Ashgabat,TKM,37.94999493,58.38329911,652841
6139,Grand Turk,TCA,21.46642743,-71.13597864,4760.5
6140,Funafuti,TUV,-8.516651999,179.2166471,4749
6141,Kalangala,UGA,-0.3088889,32.225,5200
6142,Kumi,UGA,1.4608333,33.9361111,13000
6143,Kaberamaido,UGA,1.7388889,33.1594444,3400
6144,Kayunga,UGA,0.7025,32.8886111,21704
6145,Iganga,UGA,0.6091667,33.4686111,45024
6146,Kamuli,UGA,0.9472222,33.1197222,12764
6147,Pallisa,UGA,1.145,33.7094444,30745
6148,Mpigi,UGA,0.225,32.3136111,11082
6149,Adjumani,UGA,3.3613889,31.8097222,34700
6150,Nebbi,UGA,2.4758333,31.1025,30354
6151,Kiboga,UGA,0.9161111,31.7741667,14512
6152,Nakasongola,UGA,1.3088889,32.4563889,6921
6153,Bombo,UGA,0.583299106,32.53329952,48000
6154,Masindi,UGA,1.6744444,31.715,31486
6155,Fort Portal,UGA,0.671004121,30.27500162,42670
6156,Kibale,UGA,0.8,31.0666667,5200
6157,Sironko,UGA,1.25,34.3,14100
6158,Busia,UGA,0.4544444,34.0758333,47100
6159,Katakwi,UGA,1.8911111,33.9661111,8400
6160,Ntungamo,UGA,-0.8794444,30.2641667,16400
6161,Kisoro,UGA,-1.3538889,29.6983333,12900
6162,Jinja,UGA,0.44042401,33.19992672,195659.5
6163,Soroti,UGA,1.710398172,33.60000565,1038
6164,Arua,UGA,3.020369892,30.90001542,154700
6165,Pakwach,UGA,2.470377623,31.47998002,17541
6166,Moyo,UGA,3.650408955,31.72001705,22434
6167,Entebbe,UGA,0.060395527,32.46002356,127414
6168,Mubende,UGA,0.590440693,31.37001257,9556
6169,Mityana,UGA,0.400426452,32.05002274,37420.5
6170,Kitgum,UGA,3.300404479,32.87002437,32785.5
6171,Lira,UGA,2.260390441,32.89002315,127384
6172,Masindi-Port,UGA,1.700398782,32.06991817,8073.5
6173,Mbale,UGA,1.090410175,34.1699967,247084
6174,Tororo,UGA,0.710381692,34.1699967,96850
6175,Kaabong,UGA,3.520391051,34.12002559,1137
6176,Moroto,UGA,2.540347513,34.63999385,371
6177,Masaka,UGA,-0.329606507,31.7299906,65373
6178,Katwe,UGA,-0.129618715,29.92002356,1957
6179,Mbarara,UGA,-0.599615866,30.65000484,83700
6180,Kabale,UGA,-1.249602032,29.97996822,44600
6181,Kasese,UGA,0.232478047,29.98828813,67269
6182,Gulu,UGA,2.779996967,32.28003454,144430.5
6183,Kampala,UGA,0.316658955,32.58332353,1386594.5
6184,Mykolayiv,UKR,46.96773907,31.984342,352917.5
6185,Chernihiv,UKR,51.50492983,31.3015413,293656.5
6186,Khmelnytskyy,UKR,49.42492759,27.00154537,322093
6187,Kamyanets-Podilskyy,UKR,48.68430096,26.58089921,107329
6188,Drohobych,UKR,49.34436403,23.49938188,101837.5
6189,Uzhgorod,UKR,48.62998903,22.25000077,134355
6190,Uman,UKR,48.75429669,30.2109102,87620
6191,Brovary,UKR,50.49431968,30.78090124,77355.5
6192,Bila Tserkva,UKR,49.77431195,30.13091508,192418.5
6193,Illichivsk,UKR,46.30000205,30.66659298,53906
6194,Konotop,UKR,51.24238771,33.20902177,97672.5
6195,Kryvyy Rih,UKR,47.92832644,33.34498246,571643.5
6196,Makiyivka,UKR,48.02966392,37.97462235,318882.5
6197,Horlivka,UKR,48.29964744,38.05466915,337717.5
6198,Kramatorsk,UKR,48.71936342,37.53439083,178902.5
6199,Berdyansk,UKR,46.75682172,36.78683956,88409
6200,Dzhankoy,UKR,45.71704022,34.4000085,42805
6201,Yevpatoriya,UKR,45.19689109,33.36306921,90588
6202,Kerch,UKR,45.36850852,36.4880981,133972
6203,Simferopol,UKR,44.94915428,34.0987349,305882.5
6204,Kherson,UKR,46.63253718,32.60066489,278578.5
6205,Voznesensk,UKR,47.55036501,31.33332231,43122
6206,Nizhyn,UKR,51.0540788,31.89029089,95893.5
6207,Rivne,UKR,50.61658612,26.25280554,253261
6208,Chernivtsi,UKR,48.30530601,25.92155961,267250.5
6209,Ivano-Frankivsk,UKR,48.93475079,24.70938554,222719.5
6210,Ternopil,UKR,49.53598024,25.5821488,240222
6211,Lutsk,UKR,50.7471983,25.33337846,211980
6212,Kovel,UKR,51.21706626,24.71662024,68850.5
6213,Cherkasy,UKR,49.43472028,32.07090002,285694.5
6214,Kirovohrad,UKR,48.50405357,32.26029415,243573.5
6215,Izmayil,UKR,45.35034426,28.83735063,82839.5
6216,Vinnytsya,UKR,49.22537905,28.48155839,349627
6217,Korosten,UKR,50.95041587,28.65002356,68992
6218,Shostka,UKR,51.87340863,33.47965124,91128.5
6219,Nikopol,UKR,47.56659141,34.40620967,119110
6220,Kupyansk,UKR,49.72178286,37.59805619,78870
6221,Lysychansk,UKR,48.92041058,38.42735958,118010.5
6222,Luhansk,UKR,48.56976015,39.33438432,408931
6223,Poltava,UKR,49.57403994,34.57028235,302217.5
6224,Kremenchuk,UKR,49.08352724,33.42962846,209496.5
6225,Melitopol,UKR,46.83782452,35.37746822,135850
6226,Zaporizhzhya,UKR,47.85729718,35.17680863,600778.5
6227,Yalta,UKR,44.49931093,34.15940303,76814.5
6228,Chernobyl,UKR,51.38940716,30.09887569,0
6229,Sumy,UKR,50.92429344,34.78086381,289801
6230,Mariupol,UKR,47.09618085,37.55619828,416435
6231,Lvov,UKR,49.83498008,24.02999548,760841.5
6232,Odessa,UKR,46.4900163,30.71000118,847500.5
6233,Zhytomyr,UKR,50.24557517,28.66216752,278581
6234,Dnipropetrovsk,UKR,48.47997235,35.00002356,949424.5
6235,Donetsk,UKR,48.00000165,37.82998002,874137.5
6236,Kharkiv,UKR,49.99998293,36.25002478,1338063.5
6237,Sevastapol,UKR,44.59997662,33.46497514,346832.5
6238,Kiev,UKR,50.43336733,30.51662797,2185754
6239,Umm al Qaywayn,ARE,25.56527285,55.55334265,38531
6240,Sharjah,ARE,25.37138287,55.40647823,952015.5
6241,Jabal Ali,ARE,24.97623903,55.01074011,55817
6242,Ras al Khaymah,ARE,25.79153811,55.94277624,138399
6243,Al Fujayrah,ARE,25.12343935,56.33748083,78289
6244,Al Ayn,ARE,24.2304706,55.73999792,352500.5
6245,Abu Dhabi,ARE,24.46668357,54.36659338,581861
6246,Dubai,ARE,25.22999615,55.27997432,1258173.5
6247,Greenock,GBR,55.93329002,-4.750030763,59065
6248,Sunderland,GBR,54.92001853,-1.380029746,315449.5
6249,Southampton,GBR,50.90003135,-1.399976849,384417
6250,Bristol,GBR,51.44999778,-2.583315472,492120.5
6251,Bournemouth,GBR,50.72999005,-1.900049684,295272.5
6252,Omagh,GBR,54.60001223,-7.300004315,18691
6253,Chester,GBR,53.20002016,-2.919987428,83285.5
6254,Swansea,GBR,51.6299868,-3.950002077,232611
